"","dt-time","Activity","Immediate.Spread","Focal","Subgroup"
"624",2014-11-18 16:30:00,"FORAGING/","<200/","DAO","DUK/DAR/DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIC/DIG/DAS/BAM/"
"625",2014-11-18 16:45:00,"MOVING/","<200/","DAO","DUK/DAR/DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIC/DIG/DAS/BAM/"
"626",2014-11-18 17:00:00,"MOVING/","<100/","DAO","DUK/DAR/DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIC/DIG/DAS/BAM/"
"627",2014-11-18 17:15:00,"RESTING/FORAGING/","<100/","DAO","DUK/DAR/DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIC/DIG/DAS/BAM/"
"628",2014-11-18 17:30:00,"MOVING/","<75/","DAO","DUK/DAR/DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIC/DIG/DAS/BAM/"
"629",2014-11-18 17:45:00,"FORAGING/","<50/","DAO","DUK/DAR/DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIC/DIG/DAS/BAM/"
"630",2014-11-18 18:00:00,"RESTING/FORAGING/","<50/","DAO","DUK/DAR/DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIC/DIG/DAS/BAM/"
"631",2014-11-19 06:00:00,"FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"632",2014-11-19 06:15:00,"FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"633",2014-11-19 06:30:00,"FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"634",2014-11-19 06:45:00,"RESTING/FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"635",2014-11-19 07:00:00,"FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"636",2014-11-19 07:15:00,"MOVING/FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"637",2014-11-19 07:30:00,"MOVING/FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"638",2014-11-19 07:45:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"639",2014-11-19 08:00:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"640",2014-11-19 08:15:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"641",2014-11-19 08:30:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"642",2014-11-19 08:45:00,"MOVING/FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"643",2014-11-19 09:00:00,"FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"644",2014-11-19 09:15:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"645",2014-11-19 09:30:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"646",2014-11-19 09:45:00,"MOVING/FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"647",2014-11-19 10:00:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/"
"648",2014-11-19 10:15:00,"FORAGING/","<50/","DAS","OLV/OLI/DIG/DOC/BAM/"
"649",2014-11-19 10:30:00,"FORAGING/","<50/","DAS","OLV/OLI/DIG/DOC/BAM/"
"650",2014-11-19 10:45:00,"FORAGING/","<50/","DAS","OLV/OLI/DIG/DOC/BAM/"
"651",2014-11-19 11:00:00,"FORAGING/","<50/","DAS","OLV/OLI/DIG/DOC/BAM/"
"652",2014-11-19 11:15:00,"MOVING/FORAGING/","<50/","DAS","OLV/OLI/DIG/DOC/BAM/"
"653",2014-11-19 11:30:00,"FORAGING/","<50/","DAS","OLV/OLI/DIG/DOC/BAM/"
"654",2014-11-19 11:45:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"655",2014-11-19 12:00:00,"RESTING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"656",2014-11-19 12:15:00,"MOVING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"657",2014-11-19 12:30:00,"FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"658",2014-11-19 12:45:00,"RESTING/FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"659",2014-11-19 13:00:00,"RESTING/FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"660",2014-11-19 13:15:00,"FORAGING/","<50/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"661",2014-11-19 13:30:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"662",2014-11-19 13:45:00,"SOCIALIZING/RESTING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"663",2014-11-19 14:00:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"664",2014-11-19 14:15:00,"FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"665",2014-11-19 14:30:00,"RESTING/FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"666",2014-11-19 14:45:00,"RESTING/FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"667",2014-11-19 15:00:00,"RESTING/FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"668",2014-11-19 15:15:00,"MOVING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"669",2014-11-19 15:30:00,"RESTING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"670",2014-11-19 15:45:00,"MOVING/FORAGING/","<75/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"671",2014-11-19 16:00:00,"FORAGING/","<100/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"672",2014-11-19 16:15:00,"FORAGING/","<100/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"673",2014-11-19 16:30:00,"FORAGING/","<100/","DAR","DIY/DIT/OLV/OLI/DAH/DAN/DLL/DLF/DOC/DIG/DAS/BAM/DUK/DAO/DIC/"
"674",2014-11-19 16:45:00,"FORAGING/","<50/","DUK","DLL/DLF/DAH/DAN/AM/JM3/"
"675",2014-11-19 16:45:00,"FORAGING/","<100/","DAS",""
"676",2014-11-19 17:00:00,"MOVING/","<75/","DUK","DLL/DLF/DAH/DAN/AM/JM3/"
"677",2014-11-19 17:00:00,"MOVING/","<75/","DAS",""
"678",2014-11-19 17:15:00,"MOVING/","<50/","DUK","DLL/DLF/DAH/DAN/AM/JM3/"
"679",2014-11-19 17:15:00,"MOVING/","<75/","DAS",""
"680",2014-11-19 17:30:00,"MOVING/","<50/","DUK","DLL/DLF/DAH/DAN/AM/JM3/"
"681",2014-11-19 17:30:00,"MOVING/","<25/","DAS",""
"682",2014-11-19 17:45:00,"FORAGING/","<50/","DUK","AM/JM3/"
"683",2014-11-19 17:45:00,"MOVING/FORAGING/","<75/","DAS",""
"684",2014-11-19 18:00:00,"RESTING/","<25/","DUK","AM/JM3/"
"685",2014-11-19 18:00:00,"RESTING/","<75/","DAS",""
"686",2014-12-08 12:45:00,"FORAGING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"687",2014-12-08 13:00:00,"FORAGING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"688",2014-12-08 13:15:00,"FORAGING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"689",2014-12-08 13:30:00,"MOVING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"690",2014-12-08 13:45:00,"MOVING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"691",2014-12-08 14:00:00,"MOVING/","<25/","DAS","DLL/DLF/AM/"
"692",2014-12-08 14:15:00,"FORAGING/","<25/","DAS","DLL/DLF/AM/"
"693",2014-12-08 14:30:00,"MOVING/","<25/","DAS","DLL/DLF/AM/"
"694",2014-12-08 14:45:00,"FORAGING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"695",2014-12-08 15:00:00,"FORAGING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"696",2014-12-08 15:15:00,"MOVING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"697",2014-12-08 15:30:00,"MOVING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"698",2014-12-08 15:45:00,"MOVING/","<50/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/"
"699",2014-12-08 16:00:00,"SOCIALIZING/","<75/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/GIP/GOR/GUS/GRY/GDW/"
"700",2014-12-08 16:15:00,"MOVING/","<75/","DAS","DLL/DLF/DAH/DAN/DUK/DAR/DIG/DIY/DIT/AM/GIP/GOR/GUS/GRY/GDW/"
"701",2014-12-08 16:30:00,"RESTING/","<50/","DAS","DLL/DLF/DAH/DAN/DIY/DIT/AM/DIG/"
"702",2014-12-08 16:45:00,"MOVING/FORAGING/","<75/","DAS","DLL/DLF/DAH/DAN/DIY/DIT/AM/DIG/"
"703",2014-12-08 17:00:00,"MOVING/FORAGING/","<50/","DAS","DLL/DLF/DAH/DAN/DIY/DIT/AM/DIG/"
"704",2014-12-08 17:15:00,"RESTING/FORAGING/","<75/","DAS","DLL/DLF/DAH/DAN/DIY/DIT/AM/DIG/"
"705",2014-12-08 17:30:00,"RESTING/FORAGING/","<75/","DAS","DLL/DLF/DAH/DAN/DIY/DIT/AM/DIG/"
"706",2014-12-08 17:45:00,"RESTING/","<75/","DAS","DLL/DLF/DAH/DAN/DIY/DIT/AM/DIG/"
"707",2014-12-08 18:00:00,"RESTING/","<100/","DAS","DLL/DLF/DAH/DAN/DIY/DIT/AM/DIG/"
"708",2015-04-15 12:15:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"709",2015-04-15 12:30:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"710",2015-04-15 12:45:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"711",2015-04-15 13:00:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"712",2015-04-15 13:15:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"713",2015-04-15 13:30:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"714",2015-04-15 13:45:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"715",2015-04-15 14:00:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"716",2015-04-15 14:15:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"717",2015-04-15 14:30:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"718",2015-04-15 14:45:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"719",2015-04-15 15:00:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"720",2015-04-15 15:15:00,"NR","NR","DOC","DAO/DAS/AM/DAR/DIY/DIT/AFD/JM2/JM3/"
"721",2015-04-17 11:45:00,"MOVING/VOCALIZING/","<150/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"722",2015-04-17 12:00:00,"MOVING/VOCALIZING/","<100/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"723",2015-04-17 12:15:00,"FORAGING/","<100/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"724",2015-04-17 12:30:00,"FORAGING/","<75/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"725",2015-04-17 12:45:00,"FORAGING/RESTING/","<75/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"726",2015-04-17 13:00:00,"RESTING/","<75/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"727",2015-04-17 13:15:00,"FORAGING/","<75/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"728",2015-04-17 13:30:00,"MOVING/","<100/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"729",2015-04-17 13:45:00,"MOVING/FORAGING/","<100/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"730",2015-04-17 14:00:00,"FORAGING/VOCALIZING/","<100/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"731",2015-04-17 14:15:00,"FORAGING/","<150/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"732",2015-04-17 14:30:00,"FORAGING/RESTING/","<150/","DOC","DUK/DAO/DAS/DAR/DIY/DIT/DSY/OLV/OLI/AF/JM2/"
"733",2015-04-17 14:45:00,"FORAGING/SOCIALIZING/","<75/","DOC","DAO/DAR/DIY/DIT/JM2/JM2/"
"734",2015-04-17 15:00:00,"MOVING/","<100/","DOC","DAO/DAR/DIY/DIT/JM2/JM2/"
"735",2015-04-17 15:15:00,"MOVING/","<75/","DUK","DAO/DAR/DIY/DIT/JM2/JM2/"
"736",2015-04-17 15:45:00,"MOVING/VOCALIZING/","<75/","DUK","DOC/DAO/DAR/DIT/OLI/JM2/"
"737",2015-04-17 16:00:00,"MOVING/","<75/","DUK","DOC/DAO/DAR/DIT/OLI/JM2/"
"738",2015-04-17 16:15:00,"FORAGING/","<75/","DUK","DOC/DAO/DAR/DIT/OLI/JM2/"
"739",2015-04-17 16:30:00,"FORAGING/","<100/","DUK","DOC/DAO/DAR/DIT/OLI/JM2/"
"740",2015-04-17 16:45:00,"FORAGING/","<100/","DUK","DOC/DAO/DAR/DIT/OLI/JM2/"
"741",2015-04-17 17:00:00,"FORAGING/","<100/","DUK","DOC/DAO/DAR/DIT/OLI/JM2/"
"742",2015-04-17 17:15:00,"FORAGING/","<100/","DUK","DOC/DAO/DAR/DIT/OLI/JM2/"
"743",2015-04-17 17:30:00,"FORAGING/","<75/","DUK","DOC/DAO/DAR/DIY/DIT/OLI/JM2/"
"744",2015-04-17 17:45:00,"SOCIALIZING/RESTING/","<50/","DUK","DOC/DAO/DAR/DIY/DIT/OLI/JM2/"
"745",2015-04-17 18:00:00,"FORAGING/MOVING/","<50/","DUK","DOC/DAO/DAR/DIY/DIT/OLI/JM2/"
"746",2015-04-20 11:15:00,"FORAGING/RESTING/","<50/","DAR","DLL/DLF/DAS/"
"747",2015-04-20 11:30:00,"RESTING/","<50/","DAR","DLL/DLF/DAS/"
"748",2015-04-20 11:45:00,"RESTING/","<25/","DAR","DLL/DLF/DAS/"
"749",2015-04-20 12:00:00,"RESTING/","<25/","DAR","DLL/DLF/DAS/"
"750",2015-04-20 12:15:00,"RESTING/MOVING/","<50/","DAR","DLL/DLF/DAS/UNK/"
"751",2015-04-20 12:30:00,"FORAGING/MOVING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/"
"752",2015-04-20 12:45:00,"MOVING/","<50/","DAR","DLL/DLF/DAS/DAH/DAN/"
"753",2015-04-20 13:00:00,"MOVING/","<50/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DUK/"
"754",2015-04-20 13:15:00,"MOVING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DUK/"
"755",2015-04-20 13:30:00,"MOVING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/"
"756",2015-04-20 13:45:00,"FORAGING/MOVING/","<50/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/"
"757",2015-04-20 14:00:00,"MOVING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"758",2015-04-20 14:15:00,"MOVING/RESTING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"759",2015-04-20 14:30:00,"RESTING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"760",2015-04-20 14:45:00,"RESTING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"761",2015-04-20 15:00:00,"RESTING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"762",2015-04-20 15:15:00,"MOVING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"763",2015-04-20 15:30:00,"MOVING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"764",2015-04-20 15:45:00,"MOVING/","<100/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"765",2015-04-20 16:00:00,"MOVING/","<100/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"766",2015-04-20 16:15:00,"FORAGING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"767",2015-04-20 16:30:00,"FORAGING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"768",2015-04-20 16:45:00,"MOVING/FORAGING/","<100/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"769",2015-04-20 17:00:00,"FORAGING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"770",2015-04-20 17:15:00,"FORAGING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"771",2015-04-20 17:30:00,"FORAGING/","<50/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"772",2015-04-20 17:45:00,"MOVING/","<100/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"773",2015-04-20 18:00:00,"FORAGING/RESTING/","<75/","DAR","DLL/DLF/DAS/DAH/DAN/OLV/OLI/DOC/DUK/DAO/"
"774",2015-04-21 06:45:00,"MOVING/FORAGING/","<75/","DLL","DLF/DAH/DAN/OLV/OLI/DAS/"
"775",2015-05-18 10:15:00,"FORAGING/","<50/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"776",2015-05-18 10:30:00,"FORAGING/","<75/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"777",2015-05-18 10:45:00,"FORAGING/","<100/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"778",2015-05-18 11:00:00,"FORAGING/","<100/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"779",2015-05-18 11:15:00,"FORAGING/","<75/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"780",2015-05-18 11:30:00,"FORAGING/","<75/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"781",2015-05-18 11:45:00,"MOVING/FORAGING/","<100/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"782",2015-05-18 12:00:00,"MOVING/","<150/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"783",2015-05-18 12:15:00,"FORAGING/","<100/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"784",2015-05-18 12:30:00,"FORAGING/","<75/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"785",2015-05-18 12:45:00,"FORAGING/MOVING/","<100/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"786",2015-05-18 13:00:00,"MOVING/","<100/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"787",2015-05-18 13:15:00,"FORAGING/","<100/","DUK","DOC/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/"
"788",2015-05-18 13:30:00,"MOVING/SOCIALIZING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"789",2015-05-18 13:45:00,"RESTING/","<50/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"790",2015-05-18 14:00:00,"RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"791",2015-05-18 14:15:00,"RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"792",2015-05-18 14:30:00,"RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"793",2015-05-18 14:45:00,"RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"794",2015-05-18 15:00:00,"RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"795",2015-05-18 15:15:00,"RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"796",2015-05-18 15:30:00,"RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"797",2015-05-18 15:45:00,"RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"798",2015-05-18 16:00:00,"FORAGING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"799",2015-05-18 16:15:00,"FORAGING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/AF/"
"800",2015-05-18 16:30:00,"MOVING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/AF/"
"801",2015-05-18 16:45:00,"MOVING/FORAGING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/AF/"
"802",2015-05-18 17:00:00,"MOVING/FORAGING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/AF/"
"803",2015-05-18 17:15:00,"FORAGING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"804",2015-05-18 17:30:00,"FORAGING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"805",2015-05-18 17:45:00,"FORAGING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"806",2015-05-18 18:00:00,"MOVING/RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"807",2015-05-19 06:15:00,"RESTING/","<75/","DAR","DAX/OLV/OLI/DOC/DAH/DAN/DLL/DLF/DAO/DAS/DUK/DIY/DIT/"
"808",2015-05-19 06:30:00,"RESTING/","<75/","DAS","DUK/DOC/DAO/DAH/DAN/DAR/DAX/OLV/OLI/DLL/DLF/DIY/DIT/"
"809",2015-05-19 06:45:00,"RESTING/","<75/","DAS","DUK/DOC/DAO/DAH/DAN/DAR/DAX/OLV/OLI/DLL/DLF/DIY/DIT/"
"810",2015-05-19 07:00:00,"RESTING/","<75/","DAS","DUK/DOC/DAO/DAH/DAN/DAR/DAX/OLV/OLI/DLL/DLF/DIY/DIT/"
"811",2015-05-19 07:15:00,"RESTING/","<75/","DAS","DUK/DOC/DAO/DAH/DAN/DAR/DAX/OLV/OLI/DLL/DLF/DIY/DIT/"
