"","Date","Month","Year","Focal","Subgroup","timePeriod"
"8061",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/",4
"8062",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/",4
"8063",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/",4
"8064",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/",4
"8065",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/",4
"8066",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/",4
"8067",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/",4
"8068",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/",4
"8069",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/FIN/PIP/PIT/POR/POL/PLM/",4
"8070",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/FIN/PIP/PIT/POR/POL/PLM/",4
"8071",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/FIN/PIP/PIT/POR/POL/PLM/",4
"8072",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/FIN/PIP/PIT/POR/POL/PLM/",4
"8073",2015-08-12,"August",2015,"PRC","PTU/PTE/PEL/PAL/PAV/PHO/PHX/PYF/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PET/FIN/PIP/PIT/POR/POL/PLM/",4
"8074",2015-08-12,"August",2015,"FIN","PTU/PTE/PEL/PAL/PAV/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PIP/PIT/POR/POL/",4
"8075",2015-08-12,"August",2015,"FIN","PTU/PTE/PEL/PAL/PAV/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PIP/PIT/POR/POL/",4
"8076",2015-08-12,"August",2015,"FIN","PTU/PTE/PEL/PAL/PAV/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PIP/PIT/POR/POL/",4
"8077",2015-08-12,"August",2015,"FIN","PTU/PTE/PEL/PAL/PAV/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PIP/PIT/POR/POL/",4
"8078",2015-08-12,"August",2015,"FIN","PTU/PTE/PEL/PAL/PAV/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PIP/PIT/POR/POL/",4
"8079",2015-08-12,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8080",2015-08-12,"August",2015,"FIN","PTU/PTE/PEL/PAL/PAV/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PIP/PIT/POR/POL/",4
"8081",2015-08-12,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8082",2015-08-12,"August",2015,"FIN","PTU/PTE/PEL/PAL/PAV/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PIP/PIT/POR/POL/",4
"8083",2015-08-12,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8084",2015-08-12,"August",2015,"FIN","PTU/PTE/PEL/PAL/PAV/PRL/PNT/PUR/PEN/PNY/PAD/PRY/PIP/PIT/POR/POL/",4
"8085",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8086",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8087",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8088",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8089",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8090",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8091",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8092",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8093",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8094",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8095",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8096",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8097",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8098",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8099",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8100",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8101",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8102",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8103",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8104",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8105",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8106",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8107",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8108",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8109",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8110",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8111",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8112",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8113",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8114",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8115",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8116",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8117",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8118",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/",4
"8119",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8120",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/",4
"8121",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8122",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/",4
"8123",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8124",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/",4
"8125",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8126",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8127",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8128",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8129",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8130",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8131",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8132",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8133",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8134",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8135",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8136",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8137",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8138",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8139",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8140",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8141",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8142",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8143",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8144",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8145",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8146",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8147",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8148",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8149",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8150",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8151",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8152",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8153",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8154",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8155",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8156",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8157",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8158",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8159",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8160",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8161",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8162",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8163",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8164",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8165",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8166",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8167",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8168",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8169",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8170",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8171",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8172",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8173",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8174",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8175",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8176",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8177",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8178",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8179",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8180",2015-08-13,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8181",2015-08-13,"August",2015,"FIN","PAD/PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/PTU/PTE/PEL/PAL/PAV/PUR/",4
"8182",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8183",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8184",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8185",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8186",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8187",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8188",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8189",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8190",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8191",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8192",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8193",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8194",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8195",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8196",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8197",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8198",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8199",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8200",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8201",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8202",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8203",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8204",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8205",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8206",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8207",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/PYF/PLM/JM3/",4
"8208",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8209",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8210",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8211",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8212",2015-08-14,"August",2015,"FIN","PRL/PNT/PRY/PEN/PNY/POR/POL/PIP/PIT/",4
"8213",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8214",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8215",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8216",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8217",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8218",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8219",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8220",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8221",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8222",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8223",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8224",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8225",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8226",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8227",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8228",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8229",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8230",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8231",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8232",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8233",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8234",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8235",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8236",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8237",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8238",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8239",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8240",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8241",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/JM3/",4
"8242",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8243",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/JM3/PAL/PAV/POR/POL/PLM/",4
"8244",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8245",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/JM3/PAL/PAV/POR/POL/PLM/",4
"8246",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8247",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/JM3/PAL/PAV/POR/POL/PLM/",4
"8248",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8249",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/JM3/PAL/PAV/POR/POL/PLM/",4
"8250",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8251",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/JM3/PAL/PAV/POR/POL/PLM/",4
"8252",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8253",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/JM3/PAL/PAV/POR/POL/PLM/",4
"8254",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8255",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/JM3/PAL/PAV/POR/POL/PLM/",4
"8256",2015-08-14,"August",2015,"FIN","PIP/PIT/PEN/PNY/",4
"8257",2015-08-14,"August",2015,"PRC","POD/PET/PHY/PHN/PHO/PHX/JM3/PAL/PAV/POR/POL/PLM/",4
"8258",2015-08-17,"August",2015,"GRY","GRE/GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8259",2015-08-17,"August",2015,"GRY","GRE/GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8260",2015-08-17,"August",2015,"GRY","GRE/GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8261",2015-08-17,"August",2015,"GRY","GRE/GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8262",2015-08-17,"August",2015,"GRY","GRE/GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8263",2015-08-17,"August",2015,"GRY","GRE/GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8264",2015-08-17,"August",2015,"GRY","GRE/GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8265",2015-08-17,"August",2015,"GRY","GRE/GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8266",2015-08-17,"August",2015,"GRY","GRE/GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8267",2015-08-17,"August",2015,"GRE","GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8268",2015-08-17,"August",2015,"GRE","GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8269",2015-08-17,"August",2015,"GRE","GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8270",2015-08-17,"August",2015,"GRE","GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8271",2015-08-17,"August",2015,"GAB","GAL/GSP/",4
"8272",2015-08-17,"August",2015,"GRE","GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8273",2015-08-17,"August",2015,"GAB","GAL/GSP/",4
"8274",2015-08-17,"August",2015,"GRE","GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8275",2015-08-17,"August",2015,"GAB","GAL/GSP/",4
"8276",2015-08-17,"August",2015,"GRE","GRM/GMM/GNS/GEM/GIN/GIT/GNO/",4
"8277",2015-08-17,"August",2015,"GAB","GAL/GSP/",4
